textOriginal,text_clean,label,split
😍 Bikin hari ceria bareng 🅿︎U︎L︎A︎U︎777,😍 Bikin hari ceria bareng 🅿ULAU777,1,test
"Jam main terserah kamu, JP tetap nyala di 💎ＪＡＲＵＭ７７💎","Jam main terserah kamu, JP tetap nyala di 💎JARUM77💎",1,test
"Juneesss mana ?? 
Di kunci di WC😂😂",Juneesss mana ?? Di kunci di WC😂😂,0,test
CAPEK NONTONIN RRQ,CAPEK NONTONIN RRQ,0,test
"Wkkwk asli biar ada seru""nya lagi😂","Wkkwk asli biar ada seru""nya lagi😂",0,test
Jovi gak cium papa acol,Jovi gak cium papa acol,0,test
Kecoa tua,Kecoa tua,0,test
ÄRWÄñÄ†Ö†Ö ketua undang lagi cewe cewe nya,ÄRWÄñÄ†Ö†Ö ketua undang lagi cewe cewe nya,1,test
Konten horor dong,Konten horor dong,0,test
Sakit sekali hati gw liat nya,Sakit sekali hati gw liat nya,0,test
Ketua naga hitam sekarang anggota dpr,Ketua naga hitam sekarang anggota dpr,0,test
Hadir frist,Hadir frist,0,test
Yaudah perpanjang dulu umur mu dek😂😂😂,Yaudah perpanjang dulu umur mu dek😂😂😂,0,test
Paling bahagia pokoknya gw kalo liat bkent tantrum wkwkwk 😅,Paling bahagia pokoknya gw kalo liat bkent tantrum wkwkwk 😅,0,test
BOT BOT. BADUT BOT,BOT BOT. BADUT BOT,0,test
"02:30ＰⓤＬＡＵ777, tempatnya peluang besar","[NUM]:30PuLAU777, tempatnya peluang besar",1,test
🎉 Semua rame di ＰⓤＬＡＵ777,🎉 Semua rame di PuLAU777,1,test
Lama lama setres bken liat rrq 🤣🤣,Lama lama setres bken liat rrq 🤣🤣,0,test
"00:57🀄ℙℝ𝕆𝔹𝔼𝕋855🀄emang juara! Baru main sekali, langsung jatuh cinta sama konsep dan ceritanya. Harus coba!💯","[NUM]:[NUM]🀄PROBET855🀄emang juara! Baru main sekali, langsung jatuh cinta sama konsep dan ceritanya. Harus coba!💯",1,test
Epic ?,Epic ?,0,test
Hadir ketua,Hadir ketua,0,test
Capekkk,Capekkk,0,test
Ah ktl gini² aja,Ah ktl gini2 aja,0,test
Hadir Keratua,Hadir Keratua,0,test
Ngerosting hero favorit sendiri 😂,Ngerosting hero favorit sendiri 😂,0,test
"Foto thumbnail: 
Kiri merayakan, kanan menjelaskan.","Foto thumbnail: Kiri merayakan, kanan menjelaskan.",0,test
el kontole,el kontole,0,test
Kekesalan bken adalah kesenanganku,Kekesalan bken adalah kesenanganku,0,test
Rrq butuh Skylar,Rrq butuh Skylar,0,test
"𝐃𝐎𝐑𝐀𝟕𝟕 gacir bener, tiap main pasti aja jepe, bikin nagih","DORA77 gacir bener, tiap main pasti aja jepe, bikin nagih",1,test
Sekalian ngent0t bang live,Sekalian ngent0t bang live,0,test
"Iya betul semoga konsisten, semoga exp nya gak jago online tapi jago juga di offline nanti di stage mpl","Iya betul semoga konsisten, semoga exp nya gak jago online tapi jago juga di offline nanti di stage mpl",0,test
Pertama 1,Pertama [NUM],0,test
"​@ahihiho.Kalau mau ngepush performa zunesh itu harusnya turunin ke mdl biar main dulu di tier 2, ntar dilihat disitu gimana performanya, kalau badut ya di farewell, kalau bersinar ya baru dinaikin lagi ke mpl biar main di tier 1, tapi klu ternyata performanya stuck disitu2 aja ya biarin stay di tier 2 sampai bisa improve, klu ga improve2 ya sudah saatnya di jual atau di farewell.","[MENTION].Kalau mau ngepush performa zunesh itu harusnya turunin ke mdl biar main dulu di tier [NUM], ntar dilihat disitu gimana performanya, kalau badut ya di farewell, kalau bersinar ya baru dinaikin lagi ke mpl biar main di tier [NUM], tapi klu ternyata performanya stuck disitu2 aja ya biarin stay di tier [NUM] sampai bisa improve, klu ga improve2 ya sudah saatnya di jual atau di farewell.",0,test
Kok bisa si bkentot ini nge fans banget sama tim orange,Kok bisa si bkentot ini nge fans banget sama tim orange,0,test
#dprri,#dprri,0,test
Bang pascol yang gagah gimana caranya jadi YouTube pemula,Bang pascol yang gagah gimana caranya jadi YouTube pemula,0,test
keren lanjutkan,keren lanjutkan,0,test
Lah ad lc cew🗿,Lah ad lc cew🗿,0,test
Gue fans evos sekarang,Gue fans evos sekarang,0,test
anjai beban keluarga muncul,anjai beban keluarga muncul,0,test
Awas ketua jngn ngomong² tolol nnti jarah loh 😂😂,Awas ketua jngn ngomong2 tolol nnti jarah loh 😂😂,0,test
Jagoin kamu bang..😂,Jagoin kamu bang..😂,0,test
Ya gausah di tonton ribet amat hidup lu,Ya gausah di tonton ribet amat hidup lu,0,test
Ppq lawak badut mpl lokal abis 😂 numpang ngakak bang,Ppq lawak badut mpl lokal abis 😂 numpang ngakak bang,0,test
Sound yang dipake ⭐SGI ퟴퟴ⭐️ selalu pas banget,Sound yang dipake ⭐SGI ퟴퟴ⭐ selalu pas banget,1,test
"Wow, ❤퐌퐎퐍퐀 ퟒ퐃 bener-bener beda! Visualnya ciamik, ceritanya mengalir, dan kemenangannya bikin hati berbunga. Harus main sekarang! ❤️","Wow, ❤퐌퐎퐍퐀 ퟒ퐃 bener-bener beda! Visualnya ciamik, ceritanya mengalir, dan kemenangannya bikin hati berbunga. Harus main sekarang! ❤",1,test
Langsung di sampaikan aja bang ke pa ap,Langsung di sampaikan aja bang ke pa ap,0,test
Anjay ada stank mio 🤣,Anjay ada stank mio 🤣,0,test
Bikin tambah marah🗿,Bikin tambah marah🗿,0,test
Ling lgsung bled of disper jir  🗿,Ling lgsung bled of disper jir 🗿,0,test
El Badutsico,El Badutsico,0,test
Di ade nih cupu tapi bacotanya udah kayak perfect banget hahahahha menggambarkan karakter indonesia banget,Di ade nih cupu tapi bacotanya udah kayak perfect banget hahahahha menggambarkan karakter indonesia banget,0,test
Pertama kecoa👍,Pertama kecoa👍,0,test
"Main pake strategi ketua
Jangan asal"" maju...😹","Main pake strategi ketua Jangan asal"" maju...😹",0,test
12:18 Lagi asik nyanyi sambil joget dengan LC apalagi Debby joget sambil goyang rumah😂😂,[NUM]:[NUM] Lagi asik nyanyi sambil joget dengan LC apalagi Debby joget sambil goyang rumah😂😂,0,test
Bhong lu,Bhong lu,0,test
Sebelum ribuan 😂,Sebelum ribuan 😂,0,test
Benar2,Benar2,0,test
gg bet toy,gg bet toy,0,test
Gara gara demo kemaren,Gara gara demo kemaren,0,test
bang minta id squad nya siapa saja yg baca komen nya nnti gua login mls ikut squad yg aktif cuma aku sendiri😢,bang minta id squad nya siapa saja yg baca komen nya nnti gua login mls ikut squad yg aktif cuma aku sendiri😢,0,test
Pertama ketua 0:18,Pertama ketua [NUM]:[NUM],0,test
"biar kata udh kaya juga, rrq tetep no 1 ya kent, sampe sampe record cuma match rrq doang😂🎉","biar kata udh kaya juga, rrq tetep no [NUM] ya kent, sampe sampe record cuma match rrq doang😂🎉",0,test
​@Daymon_4biar keliatan kingdom sejati ya broook buat nutupin malu ppq terbantai skaylar😂😂,[MENTION] keliatan kingdom sejati ya broook buat nutupin malu ppq terbantai skaylar😂😂,0,test
Wah bang pascol ikut demo makasih,Wah bang pascol ikut demo makasih,0,test
Season 16 RRQ Main kayak Bocah2 Epic 😂😂😂,Season [NUM] RRQ Main kayak Bocah2 Epic 😂😂😂,0,test
Ke1 ketua,Ke1 ketua,0,test
Katanya mau pulangin SRG 😂😂.. OMON OMON DOANK😂😂,Katanya mau pulangin SRG 😂😂.. OMON OMON DOANK😂😂,0,test
Wajib,Wajib,0,test
Giliran menang d puja².. hmpir d kambek di bacotin.. 😂😂 gg kondom,Giliran menang d puja2.. hmpir d kambek di bacotin.. 😂😂 gg kondom,0,test
Mantep ketua live sambil bawa tuyul nya,Mantep ketua live sambil bawa tuyul nya,0,test
RRQ mulut doang besar .,RRQ mulut doang besar .,0,test
Kekasih gelapnya❤,Kekasih gelapnya❤,0,test
"Salam fakta, cuma evos yg punya M WORLD di indo","Salam fakta, cuma evos yg punya M WORLD di indo",0,test
"Gak ada yang bisa ngalahin video kita Kalau Lapar itu makan , kalau haus itu minum tapi kalau ga-cor itu di🌍ℙℝ𝕆𝔹𝔼𝕋855🌍","Gak ada yang bisa ngalahin video kita Kalau Lapar itu makan , kalau haus itu minum tapi kalau ga-cor itu di🌍PROBET855🌍",1,test
Gua ngefans lu sekarang bukan fans lagi lu pahlawan kami #savepascol25agustus,Gua ngefans lu sekarang bukan fans lagi lu pahlawan kami #savepascol25agustus,0,test
"0:17 DIMAS ITU(DZUHUR, ISYA, MAGRIB, ASHAR, SHUBUH)","[NUM]:[NUM] DIMAS ITU(DZUHUR, ISYA, MAGRIB, ASHAR, SHUBUH)",0,test
"Dunia nyata, Miya rasa Tank demo ke tower maju sendiri","Dunia nyata, Miya rasa Tank demo ke tower maju sendiri",0,test
Mana jurusnya bang😂😂,Mana jurusnya bang😂😂,0,test
"​@tamatau2852 dan samanya, player yang keluar, pada bagus main di tim lain, kek MU, Rashford di Barcelona gg😂😂😂","[MENTION] dan samanya, player yang keluar, pada bagus main di tim lain, kek MU, Rashford di Barcelona gg😂😂😂",0,test
Kalah kalah aja,Kalah kalah aja,0,test
dislike,dislike,0,test
Beberapa pemain melaporkan pengalaman positif dengan 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕.,Beberapa pemain melaporkan pengalaman positif dengan DORA77.,1,test
Masa jago kalah,Masa jago kalah,0,test
Nyaman sekali aku nonton video ini  !!💙P R O B E T  8 5 5💙,Nyaman sekali aku nonton video ini !!💙P R O B E T [NUM] [NUM] [NUM]💙,1,test
Kocak,Kocak,0,test
Ketua live kpn?,Ketua live kpn?,0,test
Sama bre,Sama bre,0,test
"udah kejauhan lu col, balik kaya dulu lagi lah😂😂","udah kejauhan lu col, balik kaya dulu lagi lah😂😂",0,test
"Doain guys, ketua kita lagi dirawat di rumah sakit","Doain guys, ketua kita lagi dirawat di rumah sakit",0,test
GA RU D A HO KI..Selalu Anti Rungkad💛,GA RU D A HO KI..Selalu Anti Rungkad💛,1,test
Maaf bag pascol,Maaf bag pascol,0,test
Kocak cman bisa grangjer toy toy toy,Kocak cman bisa grangjer toy toy toy,0,test
Lu aja ga bisa main col,Lu aja ga bisa main col,0,test
"Jika Anda menghargai kualitas dan perhatian terhadap detail, 𝐃​‌𝐎‌⁠𝐑‍𝐀‍𝟕‍‍𝟕mungkin cocok.","Jika Anda menghargai kualitas dan perhatian terhadap detail, DORA77mungkin cocok.",1,test
Kent lu harus inget. Satu hal,Kent lu harus inget. Satu hal,0,test
"Ya untuk arlott, masih tajam lek dyrenn","Ya untuk arlott, masih tajam lek dyrenn",0,test
Acol liatin tete le viewer 😙 7:22,Acol liatin tete le viewer 😙 [NUM]:[NUM],0,test
Nt sorry ygy biasakan nonton badut sampe babak belur,Nt sorry ygy biasakan nonton badut sampe babak belur,0,test
Ahhahahahahah😂😂😂😂😂😂,Ahhahahahahah😂😂😂😂😂😂,0,test
udah di pecat editor nya 😂,udah di pecat editor nya 😂,0,test
"Wkwkk musuh terlalu serius col, dengaren pakai Natan bangpascol,, 3 kata lucu EVOS bakal juara hahaha","Wkwkk musuh terlalu serius col, dengaren pakai Natan bangpascol,, [NUM] kata lucu EVOS bakal juara hahaha",0,test
Ketua ijin kelifer ketua 🙏,Ketua ijin kelifer ketua 🙏,0,test
GOOD JOB,GOOD JOB,0,test
sama jirr Wkwkwwk ngakak,sama jirr Wkwkwwk ngakak,0,test
Kent saran dari aku sudahi trading mu itu... setalah kau terjun dunia trading kau berubah total Kent .. fokus di dunai yt seperti dulu kent,Kent saran dari aku sudahi trading mu itu... setalah kau terjun dunia trading kau berubah total Kent .. fokus di dunai yt seperti dulu kent,0,test
9:30 haduhhh😂😅😂😅😂😅😂,[NUM]:[NUM] haduhhh😂😅😂😅😂😅😂,0,test
Sutsujin udah blackout itu termenung melihat momen-momen kepulangan 😂 padahal bisa minimal ngorbanin diri narik minion ke tower mid eh malah terdiam membisu 🤣,Sutsujin udah blackout itu termenung melihat momen-momen kepulangan 😂 padahal bisa minimal ngorbanin diri narik minion ke tower mid eh malah terdiam membisu 🤣,0,test
Mulutmu bujang,Mulutmu bujang,0,test
coba aja kalo gk percaya main di Ga ruda hoki pasti menang broo,coba aja kalo gk percaya main di Ga ruda hoki pasti menang broo,1,test
"Kocak abis, hiburan pas di💖𝐃𝙊𝙍𝐀𝟳𝟳💖 tengah kesibukan sehari-hari.","Kocak abis, hiburan pas di💖DORA77💖 tengah kesibukan sehari-hari.",1,test
"RRQ tim besar bro , tim kaya juga , fans banyak gak lolos play off ya malu dan pasti di hujat .


Navi divisi ML masih tim baru .


Tim besar yg pernah juara 4 kali dibandingin sama tim baru masuk divisi ML , otakmu dimana😅","RRQ tim besar bro , tim kaya juga , fans banyak gak lolos play off ya malu dan pasti di hujat . Navi divisi ML masih tim baru . Tim besar yg pernah juara [NUM] kali dibandingin sama tim baru masuk divisi ML , otakmu dimana😅",0,test
"Hero roam kan masih byk selain gatot,","Hero roam kan masih byk selain gatot,",0,test
Zilongnya mana bang😂,Zilongnya mana bang😂,0,test
ayo ancurin rumah ketua pascol dpr partai pdip,ayo ancurin rumah ketua pascol dpr partai pdip,0,test
Semangat ngonten live streaming mlbb lainnya sehat selalu rejekinya lancar sukses terus buat konten live streaming mlbb lainnya buat keluarga ketua smpe team ketua lainnya fans berat selalu hadir ketua ngakak mengocok perut gua liat konten Lo ketua ya kan ahahaha hahahaa ketua 😂😅😆😁😄,Semangat ngonten live streaming mlbb lainnya sehat selalu rejekinya lancar sukses terus buat konten live streaming mlbb lainnya buat keluarga ketua smpe team ketua lainnya fans berat selalu hadir ketua ngakak mengocok perut gua liat konten Lo ketua ya kan ahahaha hahahaa ketua 😂😅😆😁😄,0,test
ONIC PH LGI UNDER MLH KE PICK KE SRG YG HERO POWER MEREKA BNYK GG SRG NT RRQ🫡,ONIC PH LGI UNDER MLH KE PICK KE SRG YG HERO POWER MEREKA BNYK GG SRG NT RRQ🫡,0,test
ℙ𝕌𝕃𝔸𝕌𝕎𝕀ℕ itu nama orang? Produk? Sekte? HELP gue butuh jawaban.,PULAUWIN itu nama orang? Produk? Sekte? HELP gue butuh jawaban.,1,test
Ikut Mabar bg😂,Ikut Mabar bg😂,0,test
Info katuwa,Info katuwa,0,test
"Rezeki nomplok dari 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕! Modal kecil, hasilnya luar biasa! Pasti balik lagi.","Rezeki nomplok dari DORA77! Modal kecil, hasilnya luar biasa! Pasti balik lagi.",1,test
Ada LC beneran di belakang.. cantik bgtt lagi wkwk 😂,Ada LC beneran di belakang.. cantik bgtt lagi wkwk 😂,0,test
Kontil ini nolep banget,Kontil ini nolep banget,0,test
"Jika Anda menghargai platform daring yang didesain dengan baik, 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕patut dipertimbangkan.","Jika Anda menghargai platform daring yang didesain dengan baik, DORA77patut dipertimbangkan.",1,test
Semenjak ada temenya yg di belakang yg gk tau peranya dan gk bisa nglucu gue jadi jarang nonton lu bg ... Gue lebih suka lu solo streaming aura draksistemNya lebih dapet ...,Semenjak ada temenya yg di belakang yg gk tau peranya dan gk bisa nglucu gue jadi jarang nonton lu bg ... Gue lebih suka lu solo streaming aura draksistemNya lebih dapet ...,0,test
Gass ngebadut 😂😂😂😂,Gass ngebadut 😂😂😂😂,0,test
Baru match pertama 🥱,Baru match pertama 🥱,0,test
Zunes jelek klu ress bagus,Zunes jelek klu ress bagus,0,test
"Judul nya mengerikan, iya bot kah ini","Judul nya mengerikan, iya bot kah ini",0,test
Ban cou aja rinz😂😂😂😂kenak mental jera loe klo ada cou😅😅,Ban cou aja rinz😂😂😂😂kenak mental jera loe klo ada cou😅😅,0,test
hc roam 🗿,hc roam 🗿,0,test
navi ada player baru tpi munculnya di week 2 nanti,navi ada player baru tpi munculnya di week [NUM] nanti,0,test
Gue sampe nulis di Google “𝘗𝘶𝘭𝘢𝘶𝘸𝘪𝘯 itu apaan” tapi hasilnya random semua.,Gue sampe nulis di Google “Pulauwin itu apaan” tapi hasilnya random semua.,1,test
"Col kabar Luan"" gmna col .. yang bantu lu bisa jadi begini col jikontot","Col kabar Luan"" gmna col .. yang bantu lu bisa jadi begini col jikontot",0,test
INTRO NYA KURANG PANJANG 🫠🫠,INTRO NYA KURANG PANJANG 🫠🫠,0,test
Widih ketua habis ikut demo besar-besaran di DPR 😂,Widih ketua habis ikut demo besar-besaran di DPR 😂,0,test
Pertama bang pascol,Pertama bang pascol,0,test
14:43 D*e 🤣🤣🤣✌️,[NUM]:[NUM] D*e 🤣🤣🤣✌,0,test
Siapsiap di 7 dong RRQ,Siapsiap di [NUM] dong RRQ,0,test
Ketua ...,Ketua ...,0,test
Bener kata r7 mainin king clay,Bener kata r7 mainin king clay,0,test
dark sistem,dark sistem,0,test
Kasian si bkent wkwkwkwk😂😂😂😂,Kasian si bkent wkwkwkwk😂😂😂😂,0,test
"Selamat merayakan kesuksesan! Semoga,🏴‍☠️𝓟𝓡𝓞𝓑𝓔𝓣855🏴‍☠️terus menjadi bagian dari perjalanan Anda!💯","Selamat merayakan kesuksesan! Semoga,🏴☠PROBET855🏴☠terus menjadi bagian dari perjalanan Anda!💯",1,test
BOT. = badut o'on tolol,BOT. = badut o'on tolol,0,test
"Rezeki dari 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕emang berkah, terima kasih!","Rezeki dari DORA77emang berkah, terima kasih!",1,test
belom sembuh lu?,belom sembuh lu?,0,test
"Langsung cairkan semua kemenangan dari 𝐃​‌𝐎‌⁠𝐑‍𝐀‍𝟕‍‍𝟕, saatnya investasi!","Langsung cairkan semua kemenangan dari DORA77, saatnya investasi!",1,test
Hadir bang kent,Hadir bang kent,0,test
sana pergi ke Malaysia tinggal di sana aja jngan tinggal di Indonesia,sana pergi ke Malaysia tinggal di sana aja jngan tinggal di Indonesia,0,test
Absen tek,Absen tek,0,test
kelas emang spell tidak perlu emote nomer 1,kelas emang spell tidak perlu emote nomer [NUM],0,test
"*CAPE GK SIH BG JDI KINGDOM, GK MPL GK DI INTER NT MULU*","*CAPE GK SIH BG JDI KINGDOM, GK MPL GK DI INTER NT MULU*",0,test
The real koruptor ni boss,The real koruptor ni boss,0,test
Bunciiiiiittttttttt..,Bunciiiiiittttttttt..,0,test
Bonus ketua,Bonus ketua,1,test
Kan bkent udah rehat main ml dan riviu skin canel dia buat strem rrq doang,Kan bkent udah rehat main ml dan riviu skin canel dia buat strem rrq doang,0,test
7:43 bisa-bisanya bilang filipina tapi nunjukin peta jepang eko eko😂,[NUM]:[NUM] bisa-bisanya bilang filipina tapi nunjukin peta jepang eko eko😂,0,test
EVOS hama cok,EVOS hama cok,0,test
Evos is back kah 😂,Evos is back kah 😂,0,test
Busettt judulnya wkwkwk,Busettt judulnya wkwkwk,0,test
"RAJA LOKAL
CUMA BISA THANK JUNGGLER
CUMA BISA GRANGER TEMBAK TOY TOY TOY
KITA PULANG KARENA BLUNDER MILIH LAWAN BUKAN LAWANNYA YANG JAGO😢",RAJA LOKAL CUMA BISA THANK JUNGGLER CUMA BISA GRANGER TEMBAK TOY TOY TOY KITA PULANG KARENA BLUNDER MILIH LAWAN BUKAN LAWANNYA YANG JAGO😢,0,test
Ngobrol sama stranger di kereta pun bisa nyambung gara-gara ❝PULAUWIN❞.,Ngobrol sama stranger di kereta pun bisa nyambung gara-gara ❝PULAUWIN❞.,1,test
Badut mseries nambah lawak dgn roster baru,Badut mseries nambah lawak dgn roster baru,0,test
"Luar biasa keren! 🔥𝐀𝐋𝐄𝐗𝐈𝐒 𝟏𝟕🔥, konten ini bikin wawasan saya bertambah banyak. Lanjutkan bro!","Luar biasa keren! 🔥ALEXIS [NUM]🔥, konten ini bikin wawasan saya bertambah banyak. Lanjutkan bro!",1,test
tekkk,tekkk,0,test
"Top banget! 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, cara kamu menyampaikan bikin saya nggak bisa berhenti nonton. Semoga makin banyak konten seperti ini!","Top banget! ISTANABET17❤, cara kamu menyampaikan bikin saya nggak bisa berhenti nonton. Semoga makin banyak konten seperti ini!",1,test
"Ini aesthetic-nya mirip 𝑰𝑺𝑻𝑨𝑵𝑨𝑩𝑬𝑻17❤️, no debat","Ini aesthetic-nya mirip ISTANABET17❤, no debat",1,test
ＧＡ Ｒ Ｕ ＤＡ ＨＯ ＫＩ..Dijamin Profit,GA R U DA HO KI..Dijamin Profit,1,test
AKU SUKA BANGET VIBES VIDEO NYA🤎𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓🤎 sungguh menggugah selera makan!!,AKU SUKA BANGET VIBES VIDEO NYA🤎PROBET [NUM]🤎 sungguh menggugah selera makan!!,1,test
ini lah target target muntun,ini lah target target muntun,0,test
0:00 laporkan istri Ketua debby,[NUM]:[NUM] laporkan istri Ketua debby,0,test
Lu yg darksistem poke epic abadi 😂,Lu yg darksistem poke epic abadi 😂,0,test
Kapan LIVE lagi KETUA 😭,Kapan LIVE lagi KETUA 😭,0,test
Bocor editor nya,Bocor editor nya,0,test
Ya cil,Ya cil,0,test
😮,😮,0,test
"Penyakit nya rrq cuma di posisioning midlaner aja, dirren balik maen lebih bagus dy malah
Lebih baik ganti aja rinz nya","Penyakit nya rrq cuma di posisioning midlaner aja, dirren balik maen lebih bagus dy malah Lebih baik ganti aja rinz nya",0,test
gak ada kata lain selain kata ANJING yang ku dengar. konten mu  gak bagus,gak ada kata lain selain kata ANJING yang ku dengar. konten mu gak bagus,0,test
"Xorizo anj yg blm ad chemistry bgst,klo yg lain mah udh anj","Xorizo anj yg blm ad chemistry bgst,klo yg lain mah udh anj",0,test
Wkwk ini sih kalau temen udah mulai buka aib lama 🤣,Wkwk ini sih kalau temen udah mulai buka aib lama 🤣,0,test
